Date,amazon,facebook,apple,netflix,google,s_p
9/8/18,1898.52002,183.089996,208.880005,349.359985,1264.459961,285.070007
10/8/18,1886.300049,180.259995,207.529999,345.869995,1252.51001,283.160004
13/8/18,1896.199951,180.050003,208.869995,341.309998,1248.640015,282.100006
14/8/18,1919.650024,181.110001,209.75,337.48999,1258.140015,283.899994
15/8/18,1882.619995,179.529999,210.240005,326.399994,1232.219971,281.779999
16/8/18,1886.52002,174.699997,213.320007,322.440002,1224.060059,284.059998
17/8/18,1882.219971,173.800003,217.580002,316.779999,1215.849976,285.059998
20/8/18,1876.709961,172.5,215.460007,327.730011,1221.949951,285.670013
21/8/18,1883.420044,172.619995,215.039993,338.019989,1217.410034,286.339996
22/8/18,1904.900024,173.639999,215.050003,344.440002,1221.75,286.170013
23/8/18,1902.900024,172.899994,215.490005,339.170013,1221.160034,285.790009
24/8/18,1905.390015,174.649994,216.160004,358.820007,1236.75,287.51001
27/8/18,1927.680054,177.460007,217.940002,364.579987,1256.27002,289.779999
28/8/18,1932.819946,176.259995,219.699997,368.48999,1245.859985,289.920013
29/8/18,1998.099976,175.899994,222.979996,368.040009,1264.650024,291.480011
30/8/18,2002.380005,177.639999,225.029999,370.980011,1254.439941,290.299988
31/8/18,2012.709961,175.729996,227.630005,367.679993,1231.800049,290.309998
4/9/18,2039.51001,171.160004,228.360001,363.600006,1211.310059,289.809998
5/9/18,1994.819946,167.179993,226.869995,341.179993,1199.099976,289.029999
6/9/18,1958.310059,162.529999,223.100006,346.459991,1183.98999,288.160004
7/9/18,1952.069946,163.039993,221.300003,348.679993,1177.589966,287.600006
10/9/18,1939.01001,164.179993,218.330002,348.410004,1175.060059,288.100006
11/9/18,1987.150024,165.940002,223.850006,355.929993,1189.98999,289.049988
12/9/18,1990,162,221.070007,369.950012,1171.599976,289.119995
13/9/18,1989.869995,161.360001,226.410004,368.149994,1182.140015,290.829987
14/9/18,1970.189941,162.320007,223.839996,364.559998,1177.97998,290.880005
17/9/18,1908.030029,160.580002,217.880005,350.350006,1159.829956,289.339996
18/9/18,1941.050049,160.300003,218.240005,367.649994,1167.109985,290.910004
19/9/18,1926.420044,163.059998,218.369995,366.959991,1174.27002,291.220001
20/9/18,1944.300049,166.020004,220.029999,365.359985,1191.569946,293.579987
21/9/18,1915.01001,162.929993,217.660004,361.190002,1172.119995,291.98999
24/9/18,1934.359985,165.410004,220.789993,369.609985,1179.560059,291.019989
25/9/18,1974.550049,164.910004,222.190002,369.429993,1193.890015,290.75
26/9/18,1974.849976,166.949997,220.419998,377.880005,1194.060059,289.880005
27/9/18,2012.97998,168.839996,224.949997,380.709991,1207.359985,290.690002
28/9/18,2003,164.460007,225.740005,374.130005,1207.079956,290.720001
1/10/18,2004.359985,162.440002,227.259995,381.429993,1208.530029,291.730011
2/10/18,1971.310059,159.330002,229.279999,377.140015,1207.640015,291.559998
3/10/18,1952.76001,162.429993,232.070007,377.049988,1211.530029,291.720001
4/10/18,1909.420044,158.850006,227.990005,363.649994,1177.069946,289.440002
5/10/18,1889.650024,157.330002,224.289993,351.350006,1167.829956,287.820007
8/10/18,1864.420044,157.25,223.770004,349.100006,1155.920044,287.820007
9/10/18,1870.319946,157.899994,226.869995,355.709991,1145.170044,287.399994
10/10/18,1755.25,151.380005,216.360001,325.890015,1092.160034,278.299988
11/10/18,1719.359985,153.350006,214.449997,321.100006,1090.73999,272.170013
12/10/18,1788.609985,153.740005,222.110001,339.559998,1120.540039,275.950012
15/10/18,1760.949951,153.520004,217.360001,333.130005,1102.439941,274.399994
16/10/18,1819.959961,158.779999,222.149994,346.399994,1133.079956,280.399994
17/10/18,1831.72998,159.419998,221.190002,364.700012,1127.589966,280.450012
18/10/18,1770.719971,154.919998,216.020004,346.709991,1097.910034,276.399994
19/10/18,1764.030029,154.050003,219.309998,332.670013,1105.180054,276.25
22/10/18,1789.300049,154.779999,220.649994,329.540009,1111.369995,275.01001
23/10/18,1768.699951,154.389999,222.729996,333.160004,1114.910034,273.609985
24/10/18,1664.199951,146.039993,215.089996,301.829987,1057.119995,265.320007
25/10/18,1782.170044,150.949997,219.800003,312.869995,1103.589966,270.079987
26/10/18,1642.810059,145.369995,216.300003,299.829987,1083.75,265.329987
29/10/18,1538.880005,142.089996,212.240005,284.839996,1034.72998,263.859985
30/10/18,1530.420044,146.220001,213.300003,285.809998,1049.51001,267.769989
31/10/18,1598.01001,151.789993,218.860001,301.779999,1090.579956,270.630005
1/11/18,1665.530029,151.75,222.220001,317.380005,1085.97998,273.51001
2/11/18,1665.530029,150.350006,207.479996,309.100006,1071.48999,271.890015
5/11/18,1627.800049,148.679993,201.589996,315.440002,1055.72998,273.390015
6/11/18,1642.810059,149.940002,203.770004,310.839996,1069.569946,275.119995
7/11/18,1755.48999,151.529999,209.949997,327.5,1108.23999,281.01001
8/11/18,1754.910034,147.869995,208.490005,317.920013,1094.630005,280.5
9/11/18,1712.430054,144.960007,204.470001,303.470001,1077.02002,277.76001
12/11/18,1636.849976,141.550003,194.169998,294.070007,1049.359985,272.570007
13/11/18,1631.170044,142.160004,192.229996,294.399994,1047.969971,272.059998
14/11/18,1599.01001,144.220001,186.800003,286.730011,1054.579956,270.200012
15/11/18,1619.439941,143.850006,191.410004,290.059998,1071.050049,273.019989
16/11/18,1593.410034,139.529999,193.529999,286.209991,1068.27002,273.730011
19/11/18,1512.290039,131.550003,185.860001,270.600006,1027.420044,269.100006
20/11/18,1495.459961,132.429993,176.979996,266.980011,1030.449951,264.119995
21/11/18,1516.72998,134.820007,176.779999,262.130005,1043.430054,265.019989
23/11/18,1502.060059,131.729996,172.289993,258.820007,1030.099976,263.25
26/11/18,1581.329956,136.380005,174.619995,261.429993,1055.939941,267.5
27/11/18,1581.420044,135,174.240005,266.630005,1052.280029,268.399994
28/11/18,1677.75,136.759995,180.940002,282.649994,1091.790039,274.579987
29/11/18,1673.569946,138.679993,179.550003,288.75,1094.579956,273.980011
30/11/18,1690.170044,140.610001,178.580002,286.130005,1109.650024,275.649994
3/12/18,1772.359985,141.089996,184.820007,290.299988,1116.359985,279.299988
4/12/18,1668.400024,137.929993,176.690002,275.329987,1062.469971,270.25
6/12/18,1699.189941,139.630005,174.720001,282.880005,1078.079956,269.839996
7/12/18,1629.130005,137.419998,168.490005,265.140015,1046.579956,263.570007
10/12/18,1641.030029,141.850006,169.600006,269.700012,1053.180054,264.070007
11/12/18,1643.23999,142.080002,168.630005,265.320007,1061.650024,264.130005
12/12/18,1663.540039,144.5,169.100006,274.880005,1073.72998,265.459991
13/12/18,1658.380005,145.009995,170.949997,276.019989,1073.540039,265.369995
14/12/18,1591.910034,144.059998,165.479996,266.839996,1051.709961,260.470001
17/12/18,1520.910034,140.190002,163.940002,262.799988,1025.650024,255.360001
18/12/18,1551.47998,143.660004,166.070007,270.940002,1043.410034,255.080002
19/12/18,1495.079956,133.240005,160.889999,266.769989,1035.459961,251.259995
20/12/18,1460.829956,133.399994,156.830002,260.579987,1023.580017,247.169998
21/12/18,1377.449951,124.949997,150.729996,246.389999,991.25,240.699997
24/12/18,1343.959961,124.059998,146.830002,233.880005,984.669983,234.339996
26/12/18,1470.900024,134.179993,157.169998,253.669998,1047.849976,246.179993
27/12/18,1461.640015,134.520004,156.149994,255.570007,1052.900024,248.070007
28/12/18,1478.02002,133.199997,156.229996,256.079987,1046.680054,247.75
31/12/18,1501.969971,131.089996,157.740005,267.660004,1044.959961,249.919998
2/1/19,1539.130005,135.679993,157.919998,267.660004,1054.680054,250.179993
3/1/19,1500.280029,131.740005,142.190002,271.200012,1025.469971,244.210007
4/1/19,1575.390015,137.949997,148.259995,297.570007,1078.069946,252.389999
7/1/19,1629.51001,138.050003,147.929993,315.339996,1075.920044,254.380005
8/1/19,1656.579956,142.529999,150.75,320.269989,1085.369995,256.769989
9/1/19,1659.420044,144.229996,153.309998,319.959991,1081.650024,257.970001
10/1/19,1656.219971,144.199997,153.800003,324.660004,1078.829956,258.880005
11/1/19,1640.560059,143.800003,152.289993,337.589996,1064.469971,258.980011
14/1/19,1617.209961,145.389999,150,332.940002,1051.51001,257.399994
15/1/19,1674.560059,148.949997,153.070007,354.640015,1086.51001,260.350006
16/1/19,1683.780029,147.539993,154.940002,351.390015,1089.51001,260.980011
17/1/19,1693.219971,148.300003,155.860001,353.190002,1099.119995,262.959991
18/1/19,1696.199951,150.039993,156.820007,339.100006,1107.300049,266.459991
22/1/19,1632.170044,147.570007,153.300003,325.160004,1078.630005,262.859985
23/1/19,1640.02002,144.300003,153.919998,321.98999,1084.410034,263.410004
24/1/19,1654.930054,145.830002,152.699997,326.670013,1084,263.549988
25/1/19,1670.569946,149.009995,157.759995,338.049988,1101.51001,265.779999
28/1/19,1637.890015,147.470001,156.300003,335.660004,1079.859985,263.76001
29/1/19,1593.880005,144.190002,154.679993,328.899994,1070.060059,263.410004
30/1/19,1670.430054,150.419998,165.25,340.660004,1097.98999,267.579987
31/1/19,1718.72998,166.690002,166.440002,339.5,1125.890015,269.929993
1/2/19,1626.22998,165.710007,166.520004,339.850006,1118.619995,270.059998
4/2/19,1633.310059,169.25,171.25,351.339996,1141.420044,271.959991
5/2/19,1658.810059,171.160004,174.179993,355.809998,1151.869995,273.100006
6/2/19,1640.26001,170.490005,174.240005,352.190002,1122.890015,272.73999
7/2/19,1614.369995,166.380005,170.940002,344.709991,1105.910034,270.140015
8/2/19,1588.219971,167.330002,170.410004,347.570007,1102.380005,270.470001
11/2/19,1591,165.789993,169.429993,345.730011,1102.119995,270.619995
12/2/19,1638.01001,165.039993,170.889999,359.970001,1127.579956,274.100006
13/2/19,1640,164.070007,170.179993,351.769989,1128.630005,274.98999
14/2/19,1622.650024,163.949997,170.800003,359.070007,1129.199951,274.380005
15/2/19,1607.949951,162.5,170.419998,356.869995,1119.630005,277.369995
19/2/19,1627.579956,162.289993,170.929993,361.920013,1126.51001,277.850006
20/2/19,1622.099976,162.559998,172.029999,359.910004,1120.589966,278.410004
21/2/19,1619.439941,160.039993,171.059998,356.970001,1104.209961,277.420013
22/2/19,1631.560059,161.889999,172.970001,363.019989,1116.560059,279.140015
25/2/19,1633,164.619995,174.229996,363.910004,1117.329956,279.519989
26/2/19,1636.400024,164.130005,174.330002,364.970001,1122.01001,279.320007
27/2/19,1641.089966,162.809998,174.869995,362.869995,1122.890015,279.200012
28/2/19,1639.829956,161.449997,173.149994,358.100006,1126.550049,278.679993
1/3/19,1671.72998,162.279999,174.970001,357.320007,1148.52002,280.420013
4/3/19,1696.170044,167.369995,175.850006,351.040009,1153.420044,279.399994
5/3/19,1692.430054,171.259995,175.529999,354.299988,1169.189941,279.019989
6/3/19,1668.949951,172.509995,174.520004,359.609985,1164.939941,277.329987
7/3/19,1625.949951,169.130005,172.5,352.600006,1150.849976,275.01001
8/3/19,1620.800049,169.600006,172.910004,349.600006,1149.969971,274.459991
11/3/19,1670.619995,172.070007,178.899994,358.859985,1179.26001,278.440002
12/3/19,1673.099976,171.919998,180.910004,356.269989,1197.25,279.48999
13/3/19,1690.810059,173.369995,181.710007,361.209991,1199.060059,281.339996
14/3/19,1686.219971,170.169998,183.729996,358.820007,1192.530029,281.160004
15/3/19,1712.359985,165.979996,186.119995,361.459991,1190.300049,281.309998
18/3/19,1742.150024,160.470001,188.020004,363.440002,1188.550049,282.329987
19/3/19,1761.849976,161.570007,186.529999,358.779999,1202.459961,282.399994
20/3/19,1797.27002,165.440002,188.160004,375.220001,1226.430054,281.549988
21/3/19,1819.26001,166.080002,195.089996,377.869995,1236.130005,284.730011
22/3/19,1764.77002,164.339996,191.050003,361.01001,1207.650024,279.25
25/3/19,1774.26001,166.289993,188.740005,366.230011,1197.380005,279.040009
26/3/19,1783.76001,167.679993,186.789993,359.970001,1189.839966,281.119995
27/3/19,1765.699951,165.869995,188.470001,353.369995,1178.01001,279.649994
28/3/19,1773.420044,165.550003,188.720001,354.609985,1172.27002,280.709991
29/3/19,1780.75,166.690002,189.949997,356.559998,1176.890015,282.480011
1/4/19,1814.189941,168.699997,191.240005,366.959991,1198.97998,285.829987
2/4/19,1813.97998,174.199997,194.020004,367.720001,1205.540039,285.970001
3/4/19,1820.699951,173.539993,195.350006,369.75,1210.810059,286.420013
4/4/19,1818.859985,176.020004,195.690002,367.880005,1219.449951,287.179993
5/4/19,1837.280029,175.720001,197,365.48999,1211.449951,288.570007
8/4/19,1849.859985,174.929993,200.100006,361.410004,1208.280029,288.790009
9/4/19,1835.839966,177.580002,199.5,364.709991,1202.689941,287.309998
10/4/19,1847.329956,177.820007,200.619995,363.920013,1206.449951,288.290009
11/4/19,1844.069946,177.509995,198.949997,367.649994,1209.589966,288.209991
12/4/19,1843.060059,179.100006,198.869995,351.140015,1222.72998,290.160004
15/4/19,1844.869995,179.649994,199.229996,348.869995,1226.530029,289.970001
16/4/19,1863.040039,178.869995,199.25,359.459991,1231.910034,290.160004
17/4/19,1864.819946,178.779999,203.130005,354.73999,1240.140015,289.450012
18/4/19,1861.689941,178.279999,203.860001,360.350006,1241.469971,290.019989
22/4/19,1887.310059,181.440002,204.529999,377.339996,1253.76001,290.269989
23/4/19,1923.77002,183.779999,207.479996,381.890015,1270.589966,292.880005
24/4/19,1901.75,182.580002,207.160004,374.230011,1260.050049,292.230011
25/4/19,1902.25,193.259995,205.279999,368.329987,1267.339966,292.049988
26/4/19,1950.630005,191.490005,204.300003,374.850006,1277.420044,293.410004
29/4/19,1938.430054,194.779999,204.610001,371.829987,1296.199951,293.869995
30/4/19,1926.52002,193.399994,200.669998,370.540009,1198.959961,294.019989
1/5/19,1911.52002,193.029999,210.520004,378.809998,1173.319946,291.809998
2/5/19,1900.819946,192.529999,209.149994,379.059998,1166.51001,291.179993
3/5/19,1962.459961,195.470001,211.75,385.029999,1189.550049,294.029999
6/5/19,1950.550049,193.880005,208.479996,378.670013,1193.459961,292.820007
7/5/19,1921,189.770004,202.860001,370.459991,1178.859985,287.929993
8/5/19,1917.77002,189.539993,202.899994,364.369995,1170.780029,287.529999
9/5/19,1899.869995,188.649994,200.720001,362.75,1167.969971,286.660004
10/5/19,1889.97998,188.339996,197.179993,361.040009,1167.640015,288.100006
13/5/19,1822.680054,181.539993,185.720001,345.26001,1136.589966,280.859985
14/5/19,1840.119995,180.729996,188.660004,345.609985,1124.859985,283.399994
15/5/19,1871.150024,186.270004,190.919998,354.98999,1170.800049,285.059998
16/5/19,1907.569946,186.990005,190.080002,359.309998,1184.5,287.700012
17/5/19,1869,185.300003,189,354.450012,1168.780029,285.839996
20/5/19,1858.969971,182.720001,183.089996,348.109985,1144.660034,283.950012
21/5/19,1857.52002,184.820007,186.600006,354.269989,1154.439941,286.51001
22/5/19,1859.680054,185.320007,182.779999,359.730011,1155.849976,285.630005
23/5/19,1815.47998,180.869995,179.660004,352.209991,1145.339966,282.140015
24/5/19,1823.280029,181.059998,178.970001,354.390015,1138.609985,282.779999
28/5/19,1836.430054,184.309998,178.229996,355.059998,1139.560059,280.149994
29/5/19,1819.189941,182.190002,177.380005,349.190002,1119.939941,278.269989
30/5/19,1816.319946,183.009995,178.300003,351.850006,1121.410034,279.029999
31/5/19,1775.069946,177.470001,175.070007,343.279999,1106.5,275.269989
3/6/19,1692.689941,164.149994,173.300003,336.630005,1038.73999,274.570007
4/6/19,1729.560059,167.5,179.639999,353.399994,1054.48999,280.529999
5/6/19,1738.5,168.169998,182.539993,355.730011,1044.640015,282.959991
6/6/19,1754.359985,168.330002,185.220001,357.130005,1047.76001,284.799988
7/6/19,1804.030029,173.350006,190.149994,360.869995,1068.369995,287.649994
8/6/19,0,0,0,0,0,0
